3.9199,0.0036373,-800.69
3.927,0.0039956,-802.29
3.9342,0.00422,-803.83
3.9413,0.0042487,-805.33
3.9485,0.0041177,-806.83
3.9557,0.0039145,-808.35
3.9628,0.0037236,-809.91
3.97,0.0035993,-811.51
3.9771,0.0035924,-813.15
3.9843,0.0037726,-814.81
3.9914,0.0041581,-816.44
3.9986,0.0046291,-818.02
4.0057,0.0049629,-819.54
4.0129,0.00495,-821.02
4.02,0.0044794,-822.49
4.0272,0.0035437,-823.96
4.0343,0.0022122,-825.53
4.0415,0.00080974,-827.7
4.0486,0.0016092,-830.8
4.0558,0.0033099,-832.51
4.0629,0.0048214,-834.07
4.0701,0.0059568,-835.61
4.0773,0.0066383,-837.18
4.0844,0.0069103,-838.79
4.0916,0.0069907,-840.45
4.0987,0.0072072,-842.14
4.1059,0.0077471,-843.83
4.113,0.00848,-845.46
4.1202,0.0091163,-847.04
4.1273,0.0094601,-848.58
4.1345,0.0094871,-850.11
4.1416,0.0092761,-851.64
4.1488,0.0089203,-853.18
4.1559,0.0084844,-854.72
4.1631,0.0079863,-856.26
4.1702,0.0073857,-857.78
4.1774,0.0066018,-859.28
4.1845,0.0055683,-860.77
4.1917,0.004288,-862.22
4.1989,0.002843,-863.62
4.206,0.0014091,-864.82
4.2132,0.00089238,-864.94
4.2203,0.0020063,-865.8
4.2275,0.0032881,-867.23
4.2346,0.0045884,-868.76
4.2418,0.0059352,-870.3
4.2489,0.0072394,-871.82
4.2561,0.0082914,-873.31
4.2632,0.0088919,-874.79
4.2704,0.0089725,-876.25
4.2775,0.0086045,-877.72
4.2847,0.0079282,-879.2
4.2918,0.0070971,-880.7
4.299,0.0062557,-882.23
4.3062,0.0055116,-883.79
4.3133,0.0048997,-885.36
4.3205,0.0043823,-886.92
4.3276,0.0039082,-888.45
4.3348,0.0034778,-889.93
4.3419,0.0031358,-891.38
4.3491,0.0028955,-892.82
4.3562,0.0027014,-894.31
4.3634,0.0024841,-895.87
4.3705,0.0022183,-897.48
4.3777,0.0019028,-899.1
4.3848,0.0015135,-900.59
4.392,0.0011734,-901.67
4.3991,0.0015142,-902.43
4.4063,0.0025575,-903.56
4.4134,0.0037651,-904.91
4.4206,0.0048467,-906.32
4.4278,0.0056379,-907.76
4.4349,0.0060371,-909.21
4.4421,0.0060201,-910.66
4.4492,0.0056598,-912.12
